0.25363208596431897,0.3475928474624108,0.35448267522178023
0.3262654627767111,0.34092742613812654,0.34748181951419777
0.34760173762676794,0.3493339419250394,0.5200801914989891
0.35203391292929564,0.3571233757701644,0.5202748279193786
0.45654298377464175,0.4987670418183775,0.5289985655793944
0.5207929575242217,0.5435159045033312,0.9389403573163921
0.47588980103988676,0.5221986787330675,0.5368252701694366
0.5349118797351025,0.6055942640592196,0.6135585399045151
0.5436102274419711,0.5992890335654761,0.626607884402383
0.6491121765401613,0.6700731340252811,0.7256758913645359
0.7316393667329912,0.8871303509103641,0.8970315649264815
0.6656759085947934,0.6793906788895752,0.9019066832186173
0.6302984561261916,0.6765193513082111,0.7607999367494155
0.6749557756000578,0.6776892623083383,0.8013867037684268
0.6793917564671759,0.6806674734585615,0.934353748226733
0.6802988216804837,0.709951071375644,0.7728479404257942
0.7293345153510228,0.7737590001987228,0.8813308055902135
0.7644706724878157,0.8532498462772874,0.926558132236683
0.7738945957006189,0.8759874835409536,0.8795521479458694
0.7234003304296147,0.867469033466036,0.8895205763214972
