-4.950115704646958,-1.5250379087732333
-4.950013118007918,-3.3160018121218444
-4.950221262294221,-4.87304802214023
-4.2044166340752405,-3.5661196104706647
-2.7828457482701867,-4.950134406875501
-3.4530543055541103,-4.950029546054985
-4.95013122796478,-3.6014993532583586
-2.377471311234278,-4.950024091113131
-4.287849078921664,-4.950020035993407
-3.1032860064791596,-3.1661025466327652
-2.304055317722179,-2.972290279854686
-4.302786803186623,-3.773803659810318
-1.98473600982546,-3.55424726486144
-4.455902730593718,-2.102851664127815
-3.103653302321801,-2.631494870468946
-2.6341572123304378,-3.636759795418073
-3.5377703690133964,-3.8038861212285675
-2.8578856394792456,-4.0949391676398585
-3.799487849726733,-3.885131808663157
-3.6445678968089155,-4.950709948499274
-4.04110878019584,-3.871796992046228
-4.950039334576335,-4.12971956123099
-4.950325951330815,-3.7889144899898506
-2.003951166039511,-3.610071674983041
-4.574762453441744,-1.8852923582862395
-4.950340169893603,-2.7879705626056883
-4.671151441914316,-4.627387012449018
-3.393290538472711,-4.212155668904791
-4.165150755557209,-4.1714892518730755
-4.809409296544909,1.4389337205544508
-3.566589852400654,-4.950000172957529
-3.6462158885280984,-4.950026964988141
-3.4335173556596703,-4.552187955788275
-3.5057537242309924,-3.1776179721370124
-3.4901595215415364,-3.9754115018452327
-4.950245855397732,-1.534758264959806
-4.950028255278841,-4.868750786783509
-3.0559494198732655,-3.5885235646836726
-4.2713908285408,-1.951120078252816
-4.058053924761958,-3.6066423629163618
-4.950025942737403,-3.2202828741780434
-4.950140480736328,-4.856033842682308
-3.729543043889291,-3.68864175500475
-4.288482625276598,-4.950020032602578
-4.950169283652814,-3.7041375699670103
-4.183055695414806,-2.536129951515342
-1.9982191953431376,-3.58887106074381
-4.95007498993005,-2.6004913624397963
-4.801511046502496,1.4495791689241921
-4.59466086263473,-1.9982380303490528
-3.860323812135218,-4.9500990802505855
-4.704602231073161,-4.551382102790074
-4.770654133798291,1.6495117162271997
-4.3682867290610945,0.021415491091192014
-4.82198314432917,-2.179822460708234
-4.440909028331981,-2.116970349451446
-3.7193546656505414,-4.950303747661941
-3.394772214229109,-4.214753852535522
-4.411221873344119,-1.919376653553961
-3.739736754169504,-4.233442465391239
-4.23051501038655,-4.284668113055866
-4.950310453991746,-1.9746091161786081
-4.552847773391601,-2.0675103984239525
-4.763900511199039,1.4270590954065718
-3.759860690601556,-1.422662404040082
-2.2759897497268806,-3.897195950060132
-3.892286008903215,-0.43467969004612456
-4.340623693674968,-0.6851002363479263
-2.0987444576795227,-2.6744583184684148
-4.786334489531998,1.478916839986854
-4.80426140522041,1.4397812270623263
-4.798260297401654,1.6384972689101658
-2.004546487698115,-3.6044861655576184
-4.726621480053949,-4.5827012068432245
-4.5268909445760945,-3.4366011262136236
-4.34153869924012,-2.218187256889389
-4.88094501987176,-2.494571215320701
-4.950060283844366,-2.679823989927161
-4.526863131983806,-3.8426269119965295
-0.4061260666935232,-2.7887039791150245
-4.5039909051274085,-4.158826524670374
-3.912738664457569,-3.741240894784278
-1.8746611994686768,-3.6443422314383236
-4.735523340211504,1.6186314224637655
-4.9500535969880675,-4.466434020472821
-4.885416329229278,-2.1138067294091143
-4.950133513718424,-2.5925424201330176
-4.950388108312901,-4.095692448307142
-3.7161904876001963,-0.4221796782384068
-2.818977217316263,-4.045131587018185
-4.443621592953143,-4.9501709876164055
-4.7805864789445405,-4.654293132902962
-4.785199791349426,1.6497456682406544
-4.724690198910785,1.5422583658647278
-4.950557144823412,-4.723555849764482
-4.299345205280715,-4.198283247438925
-4.53912963570946,-2.9116002502808334
-4.736905692061465,-4.625366516467929
-3.88577503044331,-4.950238000999615
-3.4627611269853715,-4.1551800173405455
-4.489902589422918,-3.3934844122209116
-4.29914541670041,-2.4982715350009874
-4.198692519641199,-3.928513092896023
-4.950025418527915,-3.4056740070213656
-4.843241050518281,-2.068394579505151
-4.950018393210364,-3.791757793222079
-3.997930101014961,-4.02339990514207
-4.707635044174269,1.3271632309464265
-4.710464475664498,-2.4383312771696075
-2.0040447389440827,-3.6107614338747274
-1.9569949071972907,-3.5837753431600676
-4.04206164074335,-4.052564198167508
-4.930910541968317,2.177689377249943
-4.316996652158228,-4.251576154648104
-3.9851160508464747,1.618469037326069
-4.794857758490769,1.6346633496445333
-4.012505642662515,1.5371014436308164
-4.928639556015992,2.033454420404091
-4.574948329742142,-3.038457592790896
-4.780931608248128,1.630544523209101
-1.386259932168155,-4.950035564642811
-4.278536131361608,-4.398651233715828
-4.950060465593006,-2.2031680645084015
-4.749102198196997,1.638117174544971
-3.5381106273597425,-4.95024914391275
-4.555252503680234,4.950189034564445
1.6298876278078382,1.6374360280990181
-4.033758492171989,-4.024322708885168
1.330567582951177,2.925978357402743
-4.798663899626064,1.6409655605239835
-2.411476501928076,-4.474263407333014
-4.69513347088098,-4.540910928161181
-4.714894430115046,-3.777523136045709
-4.797595163542897,1.6369671490410742
-4.4644258918138755,-4.644834721861406
-4.797208035315355,1.6363352487853464
-4.950254301119196,2.192560388244825
2.4808270946447495,1.711915162379373
0.3803791750780792,-4.950017574130013
-3.340576155538328,1.5154042400986112
2.6813074221684827,1.8097702795001809
-4.950045480695324,-4.3760759106566205
-3.765385132685464,-4.40116869073812
-3.5800306003092723,-2.6570363447731853
-4.95000096512918,0.03394773232732466
-3.2929903629181143,-2.5804323422010116
-4.79825813126227,1.6386220019647506
-1.1530697542379618,0.7382428771345176
-4.950474950679416,3.4235453996508993
-4.950055943419583,-3.018756475800157
-4.9500651322633,-3.406604778172209
0.3953569092715649,1.7948332854033995
-4.950150847676453,-4.063646402766055
-4.917357200004842,1.776491956728248
-4.511002914260971,2.122607911182487
-4.950136224541449,-2.846967081053765
-3.8655459358615505,-3.890328395454081
-0.1924590577277909,-4.666478477806515
-3.815796513804587,-1.4897210784688462
-3.9774312569936487,1.6234780913053357
-3.9302566372071372,-4.108219507389753
0.21665112349646679,0.9677326148939622
-4.386223986266376,1.9651388157268828
2.6893593013343198,1.813871735448935
1.001580578106422,1.813457620262077
-4.950039751071568,-4.3796438514959535
1.5043449426858977,1.5947928104459248
-3.940402058712211,-4.199634176640573
-3.7779734851070748,-3.975215809067156
-3.3395222006719467,1.5249095552081382
-4.383874585599688,-4.950009493646149
-3.7752399452692895,-4.392474679575225
-1.4747888063389945,-4.950002666549318
-3.3414000213453305,1.5306707748816748
-2.255822861183525,1.4199008266681037
-3.3226581000932836,-4.473974864365974
-4.913173318928826,-4.402463014349422
-4.331148095515263,3.5097122690467755
-2.5972415337298185,-4.9502468447255366
-4.211889624831919,-4.076707801229709
1.5021572097327673,-4.950010835142356
-3.6423412260566814,-4.133617361437189
-4.950600402579376,-3.7718623215293894
-4.1673624261446935,-4.006744949859346
0.37988267577270085,-4.950028839336353
1.502210920037344,-4.950070653146742
2.447208547811611,1.6961986181762843
-4.950357549514311,3.793268386223103
0.794598285113786,1.672762063896021
-4.9500777261158095,-4.2843881419863905
-3.0306010372674654,-1.276884532757932
-4.152563732478169,-4.140150334739068
-3.7082576160094107,2.9338075379447344
-2.9931391361779913,-1.0643664155865287
2.616220939084557,-1.778668980227069
-4.950003481097278,-4.373690165519904
-0.9700611205540118,-4.40426312944309
-3.9348393995110498,-4.186593274384198
-3.184069093892458,1.1629752372574507
2.6711314432812134,1.8046075937894257
1.082769259982745,-4.950049056194423
-4.275616725980088,2.6231862305756666
-3.914112978206694,-4.950109596331921
0.93785383145583,1.3224021843567926
-4.710791558907483,-4.717076032444757
-2.898405807276529,-2.2810558524276643
-3.5331968847656987,-4.743620555437855
1.0830235777557713,-4.950106180858452
1.5022404643717027,-4.95009268098094
2.570817298359718,-2.1659601373243658
-3.9307157876081003,-3.717161571525953
2.1771717251579688,-4.511353925042093
